[-],[km^2],[mm],[mm],[mm],[mm],[mm],[-],[-],[-],[%],[mm],[mm],[mm],[mm],[m^3],[-],[-],[-],[-] 
filename,A,S1_0,S2_0,S3_0,BS_0,SS_0,BFI,Kbase,Ksurf,A_i,C1,C2,C3,Cavg,Qsum,R2,NSE,RMSE,PBIAS 
results_plotTest2-97,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",12.45,126.492,252.984,166,108667882.6118093,17407820.0,0.19497083031674742,-27.408238885451897,1661450.7404948643,-524.2475083715783 
results_plotTest2-98,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",12.525,127.254,254.508,167,108231525.31352992,17407820.0,0.19469836007338068,-27.1868258347531,1654963.4240573389,-521.7408343694382 
results_plotTest2-99,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",12.6,128.016,256.032,168,107795168.01525058,17407820.0,0.1944233000591901,-26.966462834585926,1648481.5254907864,-519.234160367298 
results_plotTest2-100,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",12.675,128.778,257.556,169,107358810.71697122,17407820.0,0.19414562623790052,-26.74714988495036,1642005.1089571705,-516.7274863651579 
results_plotTest2-101,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",12.75,129.54,259.08,170,106922453.41869187,17407820.0,0.1938653143909232,-26.528886985846423,1635534.239580037,-514.2208123630177 
results_plotTest2-102,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",12.825,130.302,260.604,171,106486096.12041253,17407820.0,0.19358234011761563,-26.311674137274093,1629068.9834614221,-511.7141383608776 
results_plotTest2-103,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",12.9,131.064,262.128,172,106049738.82213315,17407820.0,0.19329667883560722,-26.09551133923337,1622609.40769909,-509.2074643587374 
results_plotTest2-104,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",12.975,131.826,263.652,173,105613381.52385381,17407820.0,0.19300830578119516,-25.880398591724273,1616155.580404106,-506.7007903565973 
results_plotTest2-105,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",13.05,132.588,265.176,174,105177024.22557443,17407820.0,0.19271719600981166,-25.66633589474678,1609707.5707187483,-504.194116354457 
results_plotTest2-106,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",13.125,133.35,266.7,175,104740666.9272951,17407820.0,0.1924233243965643,-25.45332324830092,1603265.4488347701,-501.687442352317 
results_plotTest2-107,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",13.2,134.112,268.224,176,104304309.62901574,17407820.0,0.19212666563685482,-25.241360652386653,1596829.2860120141,-499.18076835017683 
results_plotTest2-108,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",13.275,134.874,269.748,177,103867952.33073638,17407820.0,0.1918271942470751,-25.030448107004002,1590399.1545973923,-496.67409434803665 
results_plotTest2-109,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",13.35,135.636,271.272,178,103431595.03245704,17407820.0,0.19152488456538533,-24.820585612152982,1583975.128044233,-494.1674203458965 
results_plotTest2-110,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",13.425,136.398,272.796,179,102995237.73417768,17407820.0,0.19121971075257949,-24.61177316783357,1577557.2809320006,-491.6607463437563 
results_plotTest2-111,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",13.5,137.16,274.32,180,102558880.43589832,17407820.0,0.19091164679303457,-24.404010774045762,1571145.6889864067,-489.15407234161614 
results_plotTest2-112,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",13.575,137.922,275.844,181,102122523.13761897,17407820.0,0.1906006664957538,-24.197298430789587,1564740.429099905,-486.647398339476 
results_plotTest2-113,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",13.65,138.684,277.368,182,101686165.83933958,17407820.0,0.1902867434954997,-23.991636138065,1558341.579352588,-484.14072433733566 
results_plotTest2-114,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",13.725,139.446,278.892,183,101249808.54106028,17407820.0,0.18996985125402566,-23.787023895872068,1551949.2190334918,-481.6340503351958 
results_plotTest2-115,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",13.8,140.208,280.416,184,100813451.2427809,17407820.0,0.18964996306140874,-23.583461704210706,1545563.4286623076,-479.12737633305545 
results_plotTest2-116,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",13.875,140.97,281.94,185,100377093.94450158,17407820.0,0.18932705203748004,-23.380949563080996,1539184.290011529,-476.62070233091555 
results_plotTest2-117,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",13.95,141.732,283.464,186,99940736.6462222,17407820.0,0.1890010911333665,-23.179487472482887,1532811.8861290126,-474.11402832877525 
results_plotTest2-118,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",14.025,142.494,284.988,187,99504379.34794283,17407820.0,0.18867205313313876,-22.97907543241637,1526446.3013609897,-471.6073543266349 
results_plotTest2-119,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",14.1,143.256,286.512,188,99068022.0496635,17407820.0,0.18833991065557282,-22.779713442881505,1520087.6213755226,-469.10068032449493 
results_plotTest2-120,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",14.175,144.018,288.036,189,98631664.75138414,17407820.0,0.18800463615602678,-22.58140150387823,1513735.933186406,-466.5940063223548 
results_plotTest2-121,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",14.25,144.78,289.56,190,98195307.45310478,17407820.0,0.18766620192843952,-22.384139615406585,1507391.3251775492,-464.08733232021467 
results_plotTest2-122,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",14.325,145.542,291.084,191,97758950.15482545,17407820.0,0.18732458010744998,-22.187927777466548,1501053.8871278125,-461.5806583180746 
results_plotTest2-123,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",14.4,146.304,292.608,192,97322592.85654604,17407820.0,0.18697974267064627,-21.992765990058107,1494723.7102363373,-459.0739843159341 
results_plotTest2-124,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",14.475,147.066,294.132,193,96886235.55826673,17407820.0,0.1866316614409424,-21.79865425318132,1488400.8871483624,-456.56731031379417 
results_plotTest2-125,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",14.55,147.828,295.656,194,96449878.25998737,17407820.0,0.18628030808909404,-21.605592566836116,1482085.511981532,-454.0606363116541 
results_plotTest2-126,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",14.625,148.59,297.18,195,96013520.96170801,17407820.0,0.18592565413634798,-21.41358093102254,1475777.6803527249,-451.5539623095139 
results_plotTest2-127,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",14.7,149.352,298.704,196,95577163.66342866,17407820.0,0.1855676709572389,-21.222619345740576,1469477.4894053868,-449.0472883073738 
results_plotTest2-128,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",14.775,150.114,300.228,197,95140806.36514929,17407820.0,0.1852063297825302,-21.03270781099021,1463185.037837398,-446.5406143052334 
results_plotTest2-129,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",14.85,150.876,301.752,198,94704449.06686997,17407820.0,0.18484160170230604,-20.84384632677149,1456900.4259294728,-444.0339403030935 
results_plotTest2-130,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",14.925,151.638,303.276,199,94268091.7685906,17407820.0,0.18447345766922071,-20.656034893084364,1450623.755574101,-441.5272663009533 
results_plotTest2-131,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",15.0,152.4,304.8,200,93831734.47031127,17407820.0,0.18410186850190494,-20.46927350992887,1444355.1303050509,-439.02059229881314 
results_plotTest2-132,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",15.075,153.162,306.324,201,93395377.17203191,17407820.0,0.18372680488853868,-20.283562177304972,1438094.6553274272,-436.513918296673 
results_plotTest2-133,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",15.15,153.924,307.848,202,92959019.87375253,17407820.0,0.18334823739059192,-20.09890089521269,1431842.4375483089,-434.00724429453277 
results_plotTest2-134,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",15.225,154.686,309.372,203,92522662.57547317,17407820.0,0.18296613644673673,-19.91528966365203,1425598.5856079666,-431.5005702923926 
results_plotTest2-135,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",15.3,155.448,310.896,204,92086305.27719381,17407820.0,0.1825804723769419,-19.732728482622978,1419363.2099116726,-428.9938962902524 
results_plotTest2-136,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",15.375,156.21,312.42,205,91649947.9789145,17407820.0,0.18219121538674507,-19.55121735212556,1413136.4226621154,-426.4872222881125 
results_plotTest2-137,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",15.45,156.972,313.944,206,91213590.68063514,17407820.0,0.18179833557171715,-19.370756272159742,1406918.3378924215,-423.98054828597225 
results_plotTest2-138,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",15.525,157.734,315.468,207,90777233.38235575,17407820.0,0.18140180292211602,-19.19134524272552,1400709.071499805,-421.473874283832 
results_plotTest2-139,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",15.6,158.496,316.992,208,90340876.0840764,17407820.0,0.18100158732773922,-19.01298426382294,1394508.7412798458,-418.9672002816918 
results_plotTest2-140,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",15.675,159.258,318.516,209,89904518.78579706,17407820.0,0.18059765858298035,-18.83567333545196,1388317.4669614057,-416.46052627955174 
results_plotTest2-141,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",15.75,160.02,320.04,210,89468161.48751768,17407820.0,0.18018998639209197,-18.659412457612603,1382135.370242202,-413.95385227741156 
results_plotTest2-142,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",15.825,160.782,321.564,211,89031804.18923837,17407820.0,0.17977854037466193,-18.484201630304863,1375962.5748250363,-411.4471782752715 
results_plotTest2-143,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",15.9,161.544,323.088,212,88595446.890959,17407820.0,0.17936329007131038,-18.310040853528722,1369799.2064546973,-408.94050427313124 
results_plotTest2-144,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",15.975,162.306,324.612,213,88159089.59267965,17407820.0,0.1789442049496069,-18.136930127284216,1363645.392955542,-406.43383027099117 
results_plotTest2-145,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",16.05,163.068,326.136,214,87722732.29440029,17407820.0,0.17852125441022176,-17.96486945157131,1357501.264269765,-403.92715626885087 
results_plotTest2-146,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",16.125,163.83,327.66,215,87286374.99612094,17407820.0,0.17809440779330907,-17.79385882639002,1351366.95249637,-401.4204822667108 
results_plotTest2-147,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",16.2,164.592,329.184,216,86850017.69784157,17407820.0,0.17766363438513239,-17.62389825174035,1345242.591930847,-398.91380826457055 
results_plotTest2-148,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",16.275,165.354,330.708,217,86413660.39956224,17407820.0,0.17722890342493594,-17.454987727622303,1339128.319105567,-396.4071342624306 
results_plotTest2-149,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",16.35,166.116,332.232,218,85977303.10128286,17407820.0,0.17679018411207054,-17.28712725403585,1333024.2728309028,-393.9004602602903 
results_plotTest2-150,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",16.425,166.878,333.756,219,85540945.80300349,17407820.0,0.17634744561337462,-17.12031683098102,1326930.5942370894,-391.3937862581501 
results_plotTest2-151,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",16.5,167.64,335.28,220,85104588.50472417,17407820.0,0.17590065707082136,-16.954556458457812,1320847.4268168195,-388.88711225600997 
results_plotTest2-152,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",16.575,168.402,336.804,221,84668231.20644483,17407820.0,0.17544978760943739,-16.789846136466217,1314774.9164685993,-386.3804382538699 
results_plotTest2-153,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",16.65,169.164,338.328,222,84231873.90816545,17407820.0,0.17499480634549455,-16.62618586500623,1308713.2115408597,-383.87376425172977 
results_plotTest2-154,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",16.725,169.926,339.852,223,83795516.6098861,17407820.0,0.17453568239498743,-16.463575644077864,1302662.4628768384,-381.3670902495895 
results_plotTest2-155,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",16.8,170.688,341.376,224,83359159.31160673,17407820.0,0.1740723848823975,-16.302015473681102,1296622.8238602346,-378.86041624744934 
results_plotTest2-156,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",16.875,171.45,342.9,225,82922802.01332739,17407820.0,0.17360488294975396,-16.141505353815965,1290594.4504616503,-376.3537422453092 
results_plotTest2-157,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",16.95,172.212,344.424,226,82486444.71504804,17407820.0,0.17313314576599442,-15.982045284482442,1284577.5012858156,-373.84706824316913 
results_plotTest2-158,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",17.025,172.974,345.948,227,82050087.4167687,17407820.0,0.17265714253663292,-15.823635265680537,1278572.1376196146,-371.34039424102906 
results_plotTest2-159,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",17.1,173.736,347.472,228,81613730.11848933,17407820.0,0.172176842513745,-15.666275297410241,1272578.5234809094,-368.83372023888876 
results_plotTest2-160,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",17.175,174.498,348.996,229,81177372.82020997,17407820.0,0.17169221500626844,-15.509965379671552,1266596.8256681731,-366.3270462367486 
results_plotTest2-161,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",17.25,175.26,350.52,230,80741015.5219306,17407820.0,0.17120322939063481,-15.354705512464484,1260627.2138109321,-363.8203722346084 
results_plotTest2-162,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",17.325,176.022,352.044,231,80304658.22365129,17407820.0,0.17070985512173328,-15.20049569578904,1254669.860421026,-361.3136982324684 
results_plotTest2-163,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",17.4,176.784,353.568,232,79868300.92537193,17407820.0,0.17021206174421238,-15.047335929645204,1248724.9409446819,-358.8070242303283 
results_plotTest2-164,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",17.475,177.546,355.092,233,79431943.62709254,17407820.0,0.16970981890413084,-14.895226214032972,1242792.633815417,-356.30035022818794 
results_plotTest2-165,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",17.55,178.308,356.616,234,78995586.32881323,17407820.0,0.16920309636095993,-14.744166548952375,1236873.1205077607,-353.793676226048 
results_plotTest2-166,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",17.625,179.07,358.14,235,78559229.03053385,17407820.0,0.16869186399994487,-14.594156934403378,1230966.5855917975,-351.2870022239077 
results_plotTest2-167,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",17.7,179.832,359.664,236,78122871.7322545,17407820.0,0.16817609184483204,-14.445197370386,1225073.2167885446,-348.7803282217676 
results_plotTest2-168,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",17.775,180.594,361.188,237,77686514.43397515,17407820.0,0.16765575007096997,-14.297287856900235,1219193.205026142,-346.2736542196274 
results_plotTest2-169,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",17.85,181.356,362.712,238,77250157.13569577,17407820.0,0.16713080901878746,-14.15042839394608,1213326.744496873,-343.7669802174872 
results_plotTest2-170,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",17.925,182.118,364.236,239,76813799.83741646,17407820.0,0.16660123920765763,-14.004618981523553,1207474.0327150007,-341.2603062153472 
results_plotTest2-171,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",18.0,182.88,365.76,240,76377442.53913708,17407820.0,0.16606701135015337,-13.859859619632632,1201635.270575415,-338.7536322132069 
results_plotTest2-172,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",18.075,183.642,367.284,241,75941085.24085774,17407820.0,0.16552809636670138,-13.71615030827333,1195810.6624131002,-336.24695821106684 
results_plotTest2-173,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",18.15,184.404,368.808,242,75504727.94257838,17407820.0,0.16498446540063919,-13.573491047445641,1190000.416063391,-333.7402842089267 
results_plotTest2-174,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",18.225,185.166,370.332,243,75068370.644299,17407820.0,0.1644360898336847,-13.431881837149556,1184204.7429230341,-331.2336102067864 
results_plotTest2-175,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",18.3,185.928,371.856,244,74632013.34601967,17407820.0,0.16388294130182,-13.291322677385095,1178423.8580120297,-328.72693620464634 
results_plotTest2-176,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",18.375,186.69,373.38,245,74195656.04774033,17407820.0,0.163324991711599,-13.151813568152255,1172657.9800362438,-326.22026220250626 
results_plotTest2-177,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",18.45,187.452,374.904,246,73759298.74946097,17407820.0,0.16276221325688453,-13.013354509451021,1166907.3314507843,-323.7135882003661 
results_plotTest2-178,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",18.525,188.214,376.428,247,73322941.45118162,17407820.0,0.1621945784360183,-12.875945501281409,1161172.1385241204,-321.20691419822595 
results_plotTest2-179,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",18.6,188.976,377.952,248,72886584.15290225,17407820.0,0.16162206006943153,-12.7395865436434,1155452.6314029263,-318.70024019608564 
results_plotTest2-180,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",18.675,189.738,379.476,249,72450226.8546229,17407820.0,0.16104463131770222,-12.604277636537013,1149749.0441776395,-316.1935661939455 
results_plotTest2-181,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",18.75,190.5,381.0,250,72013869.55634353,17407820.0,0.16046226570006186,-12.470018779962238,1144061.6149486986,-313.6868921918053 
results_plotTest2-182,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",18.825,191.262,382.524,251,71577512.25806418,17407820.0,0.15987493711335998,-12.33680997391908,1138390.5858934505,-311.18021818966525 
results_plotTest2-183,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",18.9,192.024,384.048,252,71141154.95978484,17407820.0,0.15928261985148978,-12.204651218407541,1132736.2033336905,-308.67354418752524 
results_plotTest2-184,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",18.975,192.786,385.572,253,70704797.66150548,17407820.0,0.15868528862527898,-12.073542513427604,1127098.7178038103,-306.1668701853849 
results_plotTest2-185,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",19.05,193.548,387.096,254,70268440.36322613,17407820.0,0.1580829185828532,-11.943483858979292,1121478.3841195263,-303.6601961832448 
results_plotTest2-186,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",19.125,194.31,388.62,255,69832083.06494679,17407820.0,0.1574754853304735,-11.814475255062598,1115875.4614471432,-301.15352218110473 
results_plotTest2-187,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",19.2,195.072,390.144,256,69395725.76666743,17407820.0,0.15686296495385385,-11.686516701677506,1110290.2133733258,-298.6468481789645 
results_plotTest2-188,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",19.275,195.834,391.668,257,68959368.46838807,17407820.0,0.15624533403996202,-11.559608198824039,1104722.9079753335,-296.14017417682436 
results_plotTest2-189,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",19.35,196.596,393.192,258,68523011.1701087,17407820.0,0.15562256969930693,-11.433749746502178,1099173.8178916692,-293.6335001746842 
results_plotTest2-190,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",19.425,197.358,394.716,259,68086653.87182936,17407820.0,0.1549946495887171,-11.308941344711938,1093643.2203931047,-291.12682617254404 
results_plotTest2-191,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",19.5,198.12,396.24,260,67650296.57355002,17407820.0,0.15436155193461243,-11.185182993453315,1088131.397454018,-288.6201521704039 
