Date,Day,P,E,dS,S1,S2,S3,S1_E,S2_E,S3_E,Total_Excess,BFR,SFR,BS,SS,Qbase,Qsurf,Qtotal,Q,Q_obs
1994-02-04,267,6.523155016,2.917029675,3.6061253409999994,30.754077066999997,30.754077066999997,30.754077066999997,0.0,0.0,0.0,0.0,0.0,0.0,0.026589424169711797,0.47189643746971116,0.0013994433773532537,0.0013994433773532537,0.0027988867547065074,10828.799695812733,0.0
1994-02-05,268,3.274041661,5.696325177,-2.4222835160000002,28.331793550999997,28.331793550999997,28.331793550999997,0.0,0.0,0.0,0.0,0.0,0.0,0.025259952961226205,0.47056696626122557,0.001329471208485591,0.001329471208485591,0.002658942416971182,10287.359711022096,0.0
1994-02-06,269,3.104925739,6.833526598,-3.7286008589999997,24.603192691999997,24.603192691999997,24.603192691999997,0.0,0.0,0.0,0.0,0.0,0.0,0.023996955313164894,0.46930396861316426,0.0012629976480613113,0.0012629976480613113,0.0025259952961226226,9772.99172547099,0.0
1994-02-07,270,1.943626451,6.147808369,-4.204181918,20.399010773999997,20.399010773999997,20.399010773999997,0.0,0.0,0.0,0.0,0.0,0.0,0.022797107547506648,0.468104120847506,0.0011998477656582458,0.0011998477656582458,0.0023996955313164915,9284.34213919744,0.0
1994-02-08,271,1.460935763,5.777383378,-4.3164476149999995,16.082563158999996,16.082563158999996,16.082563158999996,0.0,0.0,0.0,0.0,0.0,0.0,0.021657252170131314,0.4669642654701307,0.0011398553773753334,0.0011398553773753334,0.002279710754750667,8820.125032237569,0.0
1994-02-09,272,3.980334076,5.956374497,-1.9760404209999995,14.106522737999995,14.106522737999995,14.106522737999995,0.0,0.0,0.0,0.0,0.0,0.0,0.020574389561624745,0.46588140286162416,0.0010828626085065667,0.0010828626085065667,0.0021657252170131334,8379.11878062569,10.0
1994-02-10,273,1.262956516,5.536809607,-4.273853091,9.832669646999996,9.832669646999996,9.832669646999996,0.0,0.0,0.0,0.0,0.0,0.0,0.019545670083543507,0.4648526833835429,0.0010287194780812382,0.0010287194780812382,0.0020574389561624764,7960.162841594404,100.0
1994-02-11,274,1.329843866,4.601761656,-3.27191779,6.560751856999996,6.560751856999996,6.560751856999996,0.0,0.0,0.0,0.0,0.0,0.0,0.018568386579366332,0.4638753998793657,0.0009772835041771762,0.0009772835041771762,0.0019545670083543523,7562.154699514684,140.0
1994-02-12,275,13.75102671,4.813169945,8.937856765,15.498608621999995,15.498608621999995,15.498608621999995,0.0,0.0,0.0,0.0,0.0,0.0,0.017639967250398014,0.4629469805503974,0.0009284193289683174,0.0009284193289683174,0.0018568386579366348,7184.046964538949,180.0
1994-02-13,276,3.920708773,5.445869522,-1.5251607489999999,13.973447872999996,13.973447872999996,13.973447872999996,0.0,0.0,0.0,0.0,0.0,0.0,0.016757968887878113,0.4620649821878775,0.0008819983625199015,0.0008819983625199015,0.001763996725039803,6824.844616312002,220.0
1994-02-14,277,4.270988168,4.88038446,-0.6093962920000005,13.364051580999995,13.364051580999995,13.364051580999995,0.0,0.0,0.0,0.0,0.0,0.0,0.015920070443484206,0.4612270837434836,0.0008378984443939063,0.0008378984443939063,0.0016757968887878127,6483.6023854964005,230.0
1994-02-15,278,4.515617317,5.402372416,-0.8867550990000002,12.477296481999995,12.477296481999995,12.477296481999995,0.0,0.0,0.0,0.0,0.0,0.0,0.015124066921309996,0.46043108022130935,0.000796003522174211,0.000796003522174211,0.001592007044348422,6159.422266221581,250.0
1994-02-16,279,2.634265208,5.249624241,-2.6153590330000003,9.861937448999994,9.861937448999994,9.861937448999994,0.0,0.0,0.0,0.0,0.0,0.0,0.014367863575244496,0.45967487687524383,0.0007562033460655005,0.0007562033460655005,0.001512406692131001,5851.451152910501,250.0
1994-02-17,280,0.0,4.900809771,-4.900809771,4.961127677999994,4.961127677999994,4.961127677999994,0.0,0.0,0.0,0.0,0.0,0.0,0.013649470396482271,0.4589564836964816,0.0007183931787622254,0.0007183931787622254,0.0014367863575244508,5558.878595264977,200.0
1994-02-18,281,23.71619601,2.836374606,20.879821404,25.840949081999995,25.840949081999995,25.840949081999995,0.0,0.0,0.0,0.0,0.0,0.0,0.012966996876658157,0.45827401017665753,0.0006824735198241142,0.0006824735198241142,0.0013649470396482283,5280.934665501728,828100.0
1994-02-19,282,5.792680244,3.298756663,2.493923581,28.334872662999995,28.334872662999995,28.334872662999995,0.0,0.0,0.0,0.0,0.0,0.0,0.012318647032825248,0.45762566033282465,0.0006483498438329085,0.0006483498438329085,0.001296699687665817,5016.887932226642,593540.0
1994-02-20,283,11.05836816,2.755361817,8.303006343,36.63787900599999,36.63787900599999,36.63787900599999,0.0,0.0,0.0,0.0,0.0,0.0,0.011702714681183985,0.4570097279811834,0.0006159323516412629,0.0006159323516412629,0.0012318647032825258,4766.043535615308,341370.0
1994-02-21,284,0.134009305,5.010935867,-4.8769265619999995,31.76095244399999,31.76095244399999,31.76095244399999,0.0,0.0,0.0,0.0,0.0,0.0,0.011117578947124786,0.4564245922471242,0.0005851357340591998,0.0005851357340591998,0.0011702714681183996,4527.7413588345435,315260.0
1994-02-22,285,0.003304485,4.681816429,-4.678511944,27.08244049999999,27.08244049999999,27.08244049999999,0.0,0.0,0.0,0.0,0.0,0.0,0.010561699999768547,0.4558687132997679,0.0005558789473562398,0.0005558789473562398,0.0011117578947124796,4301.354290892817,213230.0
1994-02-23,286,0.0,4.81796465,-4.81796465,22.26447584999999,22.26447584999999,22.26447584999999,0.0,0.0,0.0,0.0,0.0,0.0,0.01003361499978012,0.4553406282997795,0.0005280849999884278,0.0005280849999884278,0.0010561699999768557,4086.286576348175,146770.0
1994-02-24,287,0.0,5.197959372,-5.197959372,17.06651647799999,17.06651647799999,17.06651647799999,0.0,0.0,0.0,0.0,0.0,0.0,0.009531934249791114,0.4548389475497905,0.0005016807499890065,0.0005016807499890065,0.001003361499978013,3881.972247530767,102610.0
1994-02-25,288,0.0003994,3.841246509,-3.840847109,13.22566936899999,13.22566936899999,13.22566936899999,0.0,0.0,0.0,0.0,0.0,0.0,0.009055337537301558,0.4543623508373009,0.0004765967124895561,0.0004765967124895561,0.0009531934249791122,3687.873635154228,76420.0
1994-02-26,289,0.0,5.952770803,-5.952770803,7.27289856599999,7.27289856599999,7.27289856599999,0.0,0.0,0.0,0.0,0.0,0.0,0.008602570660436478,0.45390958396043585,0.0004527668768650783,0.0004527668768650783,0.0009055337537301566,3503.4799533965165,57760.0
1994-02-27,290,0.003252905,6.223573769,-6.220320864,1.05257770199999,1.05257770199999,1.05257770199999,0.0,0.0,0.0,0.0,0.0,0.0,0.008172442127414654,0.453479455427414,0.0004301285330218243,0.0004301285330218243,0.0008602570660436486,3328.30595572669,45150.0
1994-02-28,291,0.000162219,2.510408088,-2.5102458690000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00776382002104392,0.4530708333210433,0.00040862210637073306,0.00040862210637073306,0.0008172442127414661,3161.8906579403556,37780.0
1994-03-01,292,46.65529005,1.52173547,45.133554579999995,45.133554579999995,45.133554579999995,45.133554579999995,0.0,0.0,0.0,0.0,0.0,0.0,0.007375629019991724,0.4526826423199911,0.0003881910010521964,0.0003881910010521964,0.0007763820021043928,3003.7961250433377,366410.0
1994-03-02,293,27.6734638,1.782909643,25.890554157,50.0,50.0,50.0,21.02410873699999,21.02410873699999,21.02410873699999,21.02410873699999,7.358438057949996,13.665670679049995,6.997523002621488,13.750062637021486,0.3682906843484997,0.3682906843484997,0.7365813686969994,2849808.799114415,3079450.0
1994-03-03,294,6.045526472,3.835223849,2.2103026229999996,50.0,50.0,50.0,2.210302622999997,2.210302622999997,2.210302622999997,2.210302622999997,0.7736059180499989,1.4366967049499981,7.382572474637912,14.79820289593791,0.3885564460335747,0.3885564460335747,0.7771128920671494,3006623.9139823015,2713900.0
1994-03-04,295,1.200307176,3.070688132,-1.870380956,48.129619044,48.129619044,48.129619044,0.0,0.0,0.0,0.0,0.0,0.0,7.0134438509060155,14.429074272206014,0.3691286237318959,0.3691286237318959,0.7382572474637918,2856292.718283186,2638640.0
1994-03-05,296,0.657970135,4.806067753,-4.1480976179999995,43.981521426,43.981521426,43.981521426,0.0,0.0,0.0,0.0,0.0,0.0,6.662771658360715,14.078402079660712,0.3506721925453011,0.3506721925453011,0.7013443850906022,2713478.0823690267,1371250.0
1994-03-06,297,26.79095773,3.628488232,23.162469498,50.0,50.0,50.0,17.143990924000008,17.143990924000008,17.143990924000008,17.143990924000008,6.000396823400003,11.143594100600005,12.030010057672682,24.58883775617268,0.6331584240880365,0.6331584240880365,1.266316848176073,4899337.737503252,1268940.0
1994-03-07,298,3.687071695,4.222417297,-0.5353456019999996,49.464654398,49.464654398,49.464654398,0.0,0.0,0.0,0.0,0.0,0.0,11.428509554789047,23.987337253289045,0.6015005028836347,0.6015005028836347,1.2030010057672693,4654370.850628089,938500.0
1994-03-08,299,1.882555622,2.250543787,-0.36798816499999987,49.096666233,49.096666233,49.096666233,0.0,0.0,0.0,0.0,0.0,0.0,10.857084077049594,23.415911775549592,0.5714254777394528,0.5714254777394528,1.1428509554789057,4421652.3080966845,1094800.0
1994-03-09,300,2.796465593,2.908793412,-0.11232781899999988,48.984338414,48.984338414,48.984338414,0.0,0.0,0.0,0.0,0.0,0.0,10.314229873197114,22.87305757169711,0.5428542038524802,0.5428542038524802,1.0857084077049604,4200569.69269185,731040.0
1994-03-10,301,0.495589775,4.178820468,-3.6832306929999996,45.301107721,45.301107721,45.301107721,0.0,0.0,0.0,0.0,0.0,0.0,9.798518379537258,22.357346078037253,0.5157114936598561,0.5157114936598561,1.0314229873197123,3990541.208057257,538820.0
1994-03-11,302,15.72314208,5.880407322,9.842734758,50.0,50.0,50.0,5.143842479,5.143842479,5.143842479,5.143842479,1.8003448676499998,3.34349761135,11.018920084827894,25.12090052702789,0.5799431623593634,0.5799431623593634,1.1598863247187268,4487561.584680323,1528640.0
1994-03-12,303,0.0,5.811175277,-5.811175277,44.188824722999996,44.188824722999996,44.188824722999996,0.0,0.0,0.0,0.0,0.0,0.0,10.4679740805865,24.569954522786492,0.5509460042413952,0.5509460042413952,1.1018920084827903,4263183.5054463055,1990910.0
1994-03-13,304,0.000293874,4.569587798,-4.569293924,39.619530798999996,39.619530798999996,39.619530798999996,0.0,0.0,0.0,0.0,0.0,0.0,9.944575376557173,24.046555818757167,0.5233987040293254,0.5233987040293254,1.0467974080586508,4050024.33017399,1189890.0
1994-03-14,305,0.0,4.129329894,-4.129329894,35.490200904999995,35.490200904999995,35.490200904999995,0.0,0.0,0.0,0.0,0.0,0.0,9.447346607729314,23.549327049929307,0.4972287688278591,0.4972287688278591,0.9944575376557182,3847523.11366529,785880.0
1994-03-15,306,0.0,4.885079635,-4.885079635,30.605121269999994,30.605121269999994,30.605121269999994,0.0,0.0,0.0,0.0,0.0,0.0,8.974979277342847,23.07695971954284,0.4723673303864661,0.4723673303864661,0.9447346607729322,3655146.9579820256,540930.0
1994-03-16,307,0.005587074,5.279157659,-5.273570585,25.331550684999996,25.331550684999996,25.331550684999996,0.0,0.0,0.0,0.0,0.0,0.0,8.526230313475704,22.6282107556757,0.44874896386714275,0.44874896386714275,0.8974979277342855,3472389.610082924,387040.0
1994-03-17,308,0.0,5.28395787,-5.28395787,20.047592814999994,20.047592814999994,20.047592814999994,0.0,0.0,0.0,0.0,0.0,0.0,8.09991879780192,22.201899240001914,0.42631151567378556,0.42631151567378556,0.8526230313475711,3298770.1295787776,294380.0
1994-03-18,309,0.0,3.574599187,-3.574599187,16.472993627999994,16.472993627999994,16.472993627999994,0.0,0.0,0.0,0.0,0.0,0.0,7.694922857911823,21.79690330011182,0.4049959398900963,0.4049959398900963,0.8099918797801926,3133831.623099839,235410.0
1994-03-19,310,0.0,4.563895917,-4.563895917,11.909097710999994,11.909097710999994,11.909097710999994,0.0,0.0,0.0,0.0,0.0,0.0,7.310176715016232,21.412157157216228,0.3847461428955915,0.3847461428955915,0.769492285791183,2977140.041944847,193610.0
1994-03-20,311,0.0,3.926101389,-3.926101389,7.982996321999995,7.982996321999995,7.982996321999995,0.0,0.0,0.0,0.0,0.0,0.0,6.94466787926542,21.046648321465415,0.36550883575081194,0.36550883575081194,0.7310176715016239,2828283.0398476045,163440.0
1994-03-21,312,0.127822696,3.80176528,-3.673942584,4.309053737999994,4.309053737999994,4.309053737999994,0.0,0.0,0.0,0.0,0.0,0.0,6.597434485302149,20.699414927502144,0.34723339396327135,0.34723339396327135,0.6944667879265427,2686868.8878552243,141710.0
1994-03-22,313,1.52480685,4.181905266,-2.657098416,1.6519553219999938,1.6519553219999938,1.6519553219999938,0.0,0.0,0.0,0.0,0.0,0.0,6.267562761037041,20.369543203237036,0.32987172426510775,0.32987172426510775,0.6597434485302155,2552525.443462463,122330.0
1994-03-23,314,0.801160645,3.63820627,-2.837045625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9541846229851885,20.056165065185183,0.31337813805185233,0.31337813805185233,0.6267562761037047,2424899.1712893397,104340.0
1994-03-24,315,2.011304584,4.446964127,-2.4356595430000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6564753918359285,19.758455834035924,0.2977092311492597,0.2977092311492597,0.5954184622985194,2303654.2127248724,92080.0
1994-03-25,316,1.207012021,3.901328526,-2.6943165049999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3736516222441315,19.475632064444127,0.28282376959179667,0.28282376959179667,0.5656475391835933,2188471.5020886287,82390.0
1994-03-26,317,3.356873181,4.028774642,-0.671901461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.104969041131925,19.206949483331922,0.26868258111220683,0.26868258111220683,0.5373651622244137,2079047.9269841968,75680.0
1994-03-27,318,0.559159665,4.04397207,-3.4848124049999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8497205890753285,18.951701031275327,0.25524845205659646,0.25524845205659646,0.5104969041131929,1975095.5306349872,68550.0
1994-03-28,319,2.354619293,4.612070694,-2.257451401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.607234559621562,18.709215001821562,0.24248602945376665,0.24248602945376665,0.4849720589075333,1876340.7541032378,60910.0
1994-03-29,320,1.129762844,3.950203163,-2.820440319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.376872831640483,18.478853273840485,0.2303617279810783,0.2303617279810783,0.4607234559621566,1782523.7163980757,54360.0
1994-03-30,321,3.854895733,3.846282468,0.008613265000000148,0.008613265000000148,0.008613265000000148,0.008613265000000148,0.0,0.0,0.0,0.0,0.0,0.0,4.158029190058459,18.260009632258463,0.21884364158202435,0.21884364158202435,0.4376872831640487,1693397.5305781716,50500.0
1994-03-31,322,0.658259504,3.747507402,-3.089247898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.950127730555536,18.05210817275554,0.20790145950292313,0.20790145950292313,0.41580291900584626,1608727.6540492629,48750.0
1994-04-01,323,0.406100716,4.351667347,-3.945566631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7526213440277587,17.85460178622776,0.19750638652777697,0.19750638652777697,0.39501277305555393,1528291.2713467998,46610.0
1994-04-02,324,0.025527475,3.784094898,-3.758567423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5649902768263706,17.666970719026374,0.1876310672013881,0.1876310672013881,0.3752621344027762,1451876.70777946,43680.0
1994-04-03,325,0.0,4.479533049,-4.479533049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.386740762985052,17.488721205185055,0.17824951384131868,0.17824951384131868,0.35649902768263736,1379282.8723904865,38950.0
1994-04-04,326,0.064051589,2.988329608,-2.924278019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2174037248357994,17.319384167035803,0.16933703814925274,0.16933703814925274,0.3386740762985055,1310318.7287709622,42430.0
1994-04-05,327,6.891241068,3.301820614,3.5894204540000003,3.5894204540000003,3.5894204540000003,3.5894204540000003,0.0,0.0,0.0,0.0,0.0,0.0,3.0565335385940093,17.158513980794012,0.16087018624179011,0.16087018624179011,0.32174037248358023,1244802.792332414,47840.0
1994-04-06,328,3.245534472,3.468512648,-0.2229781759999998,3.3664422780000005,3.3664422780000005,3.3664422780000005,0.0,0.0,0.0,0.0,0.0,0.0,2.903706861664309,17.005687303864313,0.1528266769297006,0.1528266769297006,0.3056533538594012,1182562.6527157933,54510.0
1994-04-07,329,0.088063607,3.44587969,-3.357816083,0.008626195000000614,0.008626195000000614,0.008626195000000614,0.0,0.0,0.0,0.0,0.0,0.0,2.758521518581093,16.860501960781097,0.14518534308321557,0.14518534308321557,0.29037068616643114,1123434.520080004,49340.0
1994-04-08,330,0.979163889,3.047887835,-2.068723946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6205954426520384,16.72257588485204,0.1379260759290548,0.1379260759290548,0.2758521518581096,1067262.7940760036,47890.0
1994-04-09,331,0.0,3.509595438,-3.509595438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4895656705194362,16.59154611271944,0.13102977213260203,0.13102977213260203,0.26205954426520406,1013899.6543722032,47270.0
1994-04-10,332,0.037530113,4.065382069,-4.027851956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3650873869934643,16.467067829193468,0.12447828352597193,0.12447828352597193,0.24895656705194386,963204.6716535931,47610.0
1994-04-11,333,0.211904986,3.137598313,-2.925693327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.246833017643791,16.348813459843793,0.11825436934967332,0.11825436934967332,0.23650873869934663,915044.4380709133,45220.0
1994-04-12,334,0.830377961,1.927194388,-1.0968164269999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1344913667616012,16.236471808961603,0.11234165088218964,0.11234165088218964,0.22468330176437928,869292.2161673675,42980.0
1994-04-13,335,0.0,2.045214926,-2.045214926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0277667984235213,16.129747240623523,0.10672456833808015,0.10672456833808015,0.2134491366761603,825827.6053589991,39550.0
1994-04-14,336,0.0,2.773683801,-2.773683801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9263784585023451,16.028358900702347,0.10138833992117616,0.10138833992117616,0.20277667984235231,784536.2250910492,35530.0
1994-04-15,337,0.0,3.36239341,-3.36239341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8300595355772278,15.93203997777723,0.09631892292511735,0.09631892292511735,0.1926378458502347,745309.4138364968,31540.0
1994-04-16,338,0.069227139,3.032895062,-2.963667923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7385565587983662,15.840537000998369,0.09150297677886148,0.09150297677886148,0.18300595355772295,708043.943144672,29510.0
1994-04-17,339,0.235129793,3.710633601,-3.475503808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6516287308584479,15.75360917305845,0.08692782793991839,0.08692782793991839,0.17385565587983678,672641.7459874382,28140.0
1994-04-18,340,0.015868636,2.245787679,-2.229919043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5690472943155254,15.671027736515528,0.08258143654292247,0.08258143654292247,0.16516287308584493,639009.6586880663,26810.0
1994-04-19,341,0.348442652,3.208202624,-2.859759972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.490594929599749,15.592575371799752,0.07845236471577634,0.07845236471577634,0.15690472943155268,607059.175753663,25130.0
1994-04-20,342,0.010846556,3.32386046,-3.313013904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4160651831197615,15.518045625319765,0.07452974647998752,0.07452974647998752,0.14905949295997503,576706.2169659797,23540.0
1994-04-21,343,0.256790752,2.782181381,-2.525390629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3452619239637733,15.447242366163776,0.07080325915598813,0.07080325915598813,0.14160651831197626,547870.9061176807,22250.0
1994-04-22,344,4.125674108,2.832904941,1.2927691670000003,1.2927691670000003,1.2927691670000003,1.2927691670000003,0.0,0.0,0.0,0.0,0.0,0.0,1.2779988277655845,15.379979269965586,0.06726309619818872,0.06726309619818872,0.13452619239637745,520477.3608117966,21730.0
1994-04-23,345,5.83e-07,2.942702346,-2.942701763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2140988863773052,15.316079328577308,0.06389994138827929,0.06389994138827929,0.12779988277655857,494453.49277120683,21480.0
1994-04-24,346,0.02157027,3.267947939,-3.246377669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1533939420584398,15.255374384258442,0.06070494431886531,0.06070494431886531,0.12140988863773063,469730.8181326464,20280.0
1994-04-25,347,0.217407901,3.042941394,-2.825533493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0957242449555178,15.19770468715552,0.057669697102922045,0.057669697102922045,0.11533939420584409,446244.27722601406,17270.0
1994-04-26,348,1.272162161,3.398967586,-2.1268054249999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0409380327077418,15.142918474907743,0.05478621224777594,0.05478621224777594,0.10957242449555188,423932.06336471334,16390.0
1994-04-27,349,2.779664883,2.985776622,-0.2061117389999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9888911310723546,15.090871573272356,0.05204690163538713,0.05204690163538713,0.10409380327077426,402735.46019647754,16300.0
1994-04-28,350,1.517334369,3.253239288,-1.735904919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9394465745187368,15.041427016718737,0.04944455655361778,0.04944455655361778,0.09888911310723555,382598.6871866537,16490.0
1994-04-29,351,2.83143891,3.140270889,-0.3088319789999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8924742457927999,14.9944546879928,0.04697232872593688,0.04697232872593688,0.09394465745187376,363468.75282732095,17020.0
1994-04-30,352,1.585925075,2.14098589,-0.555060815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8478505335031599,14.94983097570316,0.04462371228964004,0.04462371228964004,0.08924742457928007,345295.3151859549,18010.0
1994-05-01,353,3.858597779,2.416813413,1.4417843660000003,1.4417843660000003,1.4417843660000003,1.4417843660000003,0.0,0.0,0.0,0.0,0.0,0.0,0.8054580068280018,14.907438449028001,0.04239252667515803,0.04239252667515803,0.08478505335031607,328030.54942665715,19130.0
1994-05-02,354,2.332607647,1.447967067,0.8846405800000001,2.3264249460000004,2.3264249460000004,2.3264249460000004,0.0,0.0,0.0,0.0,0.0,0.0,0.7651851064866018,14.867165548686602,0.04027290034140013,0.04027290034140013,0.08054580068280026,311629.0219553243,20060.0
1994-05-03,355,0.086692564,1.67102062,-1.584328056,0.7420968900000005,0.7420968900000005,0.7420968900000005,0.0,0.0,0.0,0.0,0.0,0.0,0.7269258511622716,14.828906293362271,0.038259255324330124,0.038259255324330124,0.07651851064866025,296047.5708575581,20770.0
1994-05-04,356,0.315443045,2.557030946,-2.241587901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.690579558604158,14.792560000804158,0.03634629255811361,0.03634629255811361,0.07269258511622723,281245.19231468014,20740.0
1994-05-05,357,0.255186397,1.649195901,-1.394009504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6560505806739501,14.75803102287395,0.03452897793020793,0.03452897793020793,0.06905795586041585,267182.9326989461,20150.0
1994-05-06,358,3.478084937,2.314850294,1.163234643,1.163234643,1.163234643,1.163234643,0.0,0.0,0.0,0.0,0.0,0.0,0.6232480516402525,14.725228493840254,0.032802529033697535,0.032802529033697535,0.06560505806739507,253823.78606399882,19570.0
1994-05-07,359,0.188451907,2.973374406,-2.784922499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5920856490582399,14.694066091258241,0.031162402582012656,0.031162402582012656,0.06232480516402531,241132.5967607989,19100.0
1994-05-08,360,0.0,2.964946448,-2.964946448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5624813666053279,14.66446180880533,0.029604282452912023,0.029604282452912023,0.059208564905824046,229075.96692275893,18650.0
1994-05-09,361,0.127465117,2.873270974,-2.745805857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5343572982750615,14.636337740475064,0.02812406833026642,0.02812406833026642,0.05624813666053284,217622.16857662096,17550.0
1994-05-10,362,0.0,2.511626687,-2.511626687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5076394333613085,14.609619875561311,0.0267178649137531,0.0267178649137531,0.0534357298275062,206741.0601477899,16490.0
1994-05-11,363,0.151864364,2.978390758,-2.826526394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.482257461693243,14.584237903893245,0.025381971668065446,0.025381971668065446,0.05076394333613089,196404.0071404004,15990.0
1994-05-12,364,0.050587351,1.851255184,-1.8006678329999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45814458860858087,14.560125030808582,0.024112873084662173,0.024112873084662173,0.048225746169324346,186583.8067833804,15580.0
1994-05-13,365,0.0,2.317893896,-2.317893896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4352373591781518,14.537217801378153,0.022907229430429065,0.022907229430429065,0.04581445886085813,177254.61644421137,14320.0
