Day,Date,P,E,dS,S1,S2,S3,S1_E,S2_E,S3_E,Total_Excess,BFR,SFR,BS,SS,Qbase,Qsurf,Qtotal,Q
29,1985-01-30,0.0,5.466951161,-5.466951161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.062783090531321,19.782948021231316,0.3717254258174383,0.3717254258174383,0.7434508516348766,2876386.5999571914
30,1985-01-31,0.140159629,6.184295192,-6.044135563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.709643936004754,19.42980886670475,0.35313915452656636,0.35313915452656636,0.7062783090531327,2732567.269959332
31,1985-02-01,0.0,3.049335191,-3.049335191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.374161739204516,19.09432666990451,0.335482196800238,0.335482196800238,0.670964393600476,2595938.906461365
32,1985-02-02,1.680720913,4.272544749,-2.5918238359999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0554536522442906,18.775618582944286,0.31870808696022607,0.31870808696022607,0.6374161739204521,2466141.961138297
33,1985-02-03,0.00638761,3.624537716,-3.618150106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.752680969632076,18.47284590033207,0.3027726826122148,0.3027726826122148,0.6055453652244296,2342834.8630813817
34,1985-02-04,0.010236704,4.773344491,-4.763107786999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4650469211504715,18.185211851850468,0.28763404848160407,0.28763404848160407,0.5752680969632081,2225693.119927313
35,1985-02-05,0.010322638,4.048474176,-4.038151538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.191794575092947,17.911959505792943,0.2732523460575238,0.2732523460575238,0.5465046921150476,2114408.463930947
36,1985-02-06,0.974121359,3.217464276,-2.2433429169999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9322048463382995,17.652369777038295,0.2595897287546476,0.2595897287546476,0.5191794575092952,2008688.040734399
37,1985-02-07,0.488687162,5.87913903,-5.390451868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.685594604021384,17.40575953472138,0.2466102423169152,0.2466102423169152,0.4932204846338304,1908253.6386976794
38,1985-02-08,0.249255382,3.124070152,-2.87481477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.451314873820315,17.17147980452031,0.2342797302010694,0.2342797302010694,0.4685594604021388,1812840.956762795
