Day,Date,P,E,dS,S1,S2,S3,S1_E,S2_E,S3_E,Total_Excess,BFR,SFR,BS,SS,Qbase,Qsurf,Qtotal,Q
48,1985-02-18,9.902114183,5.189230487,4.7128836960000005,4.7128836960000005,4.7128836960000005,4.7128836960000005,0.0,0.0,0.0,0.0,0.0,0.0,2.4883453588974986,14.398510289597503,0.13096554520513162,0.13096554520513162,0.26193109041026325,1013402.6706828952
49,1985-02-19,0.168788517,4.043820998,-3.8750324810000003,0.8378512150000001,0.8378512150000001,0.8378512150000001,0.0,0.0,0.0,0.0,0.0,0.0,2.3639280909526237,14.274093021652629,0.12441726794487504,0.12441726794487504,0.24883453588975007,962732.5371487505
50,1985-02-20,0.604209716,4.517471971,-3.9132622550000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2457316864049925,14.155896617104997,0.11819640454763129,0.11819640454763129,0.23639280909526258,914595.910291313
51,1985-02-21,2.326158045,1.999057911,0.32710013400000015,0.32710013400000015,0.32710013400000015,0.32710013400000015,0.0,0.0,0.0,0.0,0.0,0.0,2.133445102084743,14.043610032784747,0.11228658432024972,0.11228658432024972,0.22457316864049945,868866.1147767473
52,1985-02-22,1.775869439,2.878910902,-1.1030414629999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0267728469805055,13.936937777680509,0.10667225510423724,0.10667225510423724,0.21334451020847447,825422.80903791
53,1985-02-23,0.450292723,4.735930182,-4.285637459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92543420463148,13.835599135331483,0.10133864234902537,0.10133864234902537,0.20267728469805074,784151.6685860144
54,1985-02-24,0.106339438,3.951057853,-3.844718415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.829162494399906,13.739327425099908,0.09627171023157409,0.09627171023157409,0.19254342046314818,744944.0851567136
55,1985-02-25,0.15553922,4.439113941,-4.283574721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7377043696799106,13.647869300379913,0.09145812471999538,0.09145812471999538,0.18291624943999077,707696.880898878
56,1985-02-26,0.0,5.371014947,-5.371014947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.650819151195915,13.560984081895917,0.08688521848399561,0.08688521848399561,0.17377043696799122,672312.0368539339
57,1985-02-27,1.242323731,4.830422444,-3.588098713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5682781936361192,13.47844312433612,0.08254095755979582,0.08254095755979582,0.16508191511959164,638696.4350112373
